,id,tid,content,liketimes,updated_at
917,56484,33778,得劲嗷,0,2021-06-16
918,55677,33706,100度的电池续航这么烂，性能也一般般，怎么会这么不合理？,0,2021-08-11
919,55222,33706,90多度的电池，这个续航真的说不过去{:捂脸:},0,2021-06-09
920,55205,33706,写得很棒！！！我冲！！！,0,2021-06-09
921,55198,33706,写得很详细，点个赞吧,0,2021-06-09
922,64607,33664,作为雪佛兰老车主，当畅巡上线时就非常关注这款电动车。从外观到内饰，从技术到配置都值得肯定。最重要的是价格亲民，续航没有夸大宣传，可以说从纯和真两方面都给出了雪佛兰的满满诚意。如果再追求个性化，甚至可以有迪士尼版可供选择。说的再多不如亲自感受，希望和我一样对新能源车感兴趣的小伙伴亲自去店里去细致感受，相信你会找到答案。,0,2021-07-14
923,59704,33664,作为一个资深的雪佛兰车主！我觉得这款雪佛兰的新能源畅巡是一款主打亲民的车型。不管是外观还是内饰都足够年轻漂亮！再加上410公里的续航里程，最后再加上十万出头就可以拥有的价格？花小钱办大事，它不香吗？这款雪佛兰畅巡值得拥有！,1,2021-06-23
924,59687,33664,新出行也有水军了？,0,2021-06-23
925,59621,33664,更重要的是配置和续航旅程真心不错！,1,2021-06-23
926,59619,33664,畅巡的外观不错，再加上迪士尼元素真心漂亮！,1,2021-06-23
927,59609,33664,畅巡质量不错哦,1,2021-06-23
928,59578,33664,上海车展目睹米奇魔法版雪佛兰畅巡，展厅里电池浸泡在水里，畅巡运动时尚的外观，4百多公里的超长续航能力，座椅放倒后的大空间。刷新了我对畅巡这款纯电动汽车的新认知。,1,2021-06-23
929,59539,33664,畅巡8年16万公里的质保，买车也没什么后顾之忧,0,2021-06-23
930,59519,33664,雪佛兰畅巡的轿跑型外观设计很具有时尚科技魅力，车身修长动感。座舱内科技配置也很符合年轻人的目光，出色的能耗和省心的后期保养成本是这款合资品牌轿车很突出的亮点。,1,2021-06-23
931,59514,33664,雪佛兰畅巡纯电续航性能表现的确不俗，三种能量回收模式可以选择，在不同路况下的驾驶平顺性和良好的NVH表现着实吸引人。,1,2021-06-23
932,55266,33630,我希望可以自定义自动门默认开启角度，不要一次开满，这样比较好,0,2021-06-09
933,55086,33630,001工程车的电动门体验还是一塌糊涂{:抽烟:},0,2021-06-09
934,55032,33630,坐等理想升级了,0,2021-06-09
935,54917,33630,高质量帖子。开关门逻辑应该都可以ota优化的。,0,2021-06-09
936,54882,33630,我开特斯拉Model X的时候，最喜欢的一个点是驾驶员去前门，车门感应到有钥匙的人靠近，会自动打开车门，并且是合理的角度，不用你去按。,1,2021-06-09
937,54871,33630,自动打开最大角度，雨天路边上车，车门内侧不易被丽伞遮挡，淋湿面可能不小。,0,2021-06-09
938,54855,33630,最好的方式是识别到障碍物或者有作用力之后自动变成手动模式，没有阻尼那种,0,2021-06-09
939,54848,33630,感谢分享，很详细，希望001量产的时候自动门能优化的更好,0,2021-06-08
940,54847,33630,这个阻尼真的致命，我怀疑我提车以后会有好多朋友练就一对麒麟臂,1,2021-06-08
941,51666,33093,"这个好评
其它社会车辆疑似要侵占你车道或压线的时候，理想的这套辅助驾驶系统也会做出向另一侧避让的动作。",0,2021-05-27
942,51625,33093,接管提示怎么那么像某鹏？,0,2021-05-27
943,51616,33093,高速工况后电机声音很大吗,0,2021-05-27
944,51604,33093,昨晚没等到。早上起来才看到。文章写得太详细了。等到了单位我再好好阅读，小白同学辛苦了呀！{:加油:}{:加油:}{:加油:},0,2021-05-27
945,51585,33093,熬夜看完，辛苦了{:眯眼看:},0,2021-05-27
946,51580,33093,语音有多命令一次执行，adas辅助驾驶转向灯拨杆可以完成变道后回正吗？,0,2021-05-27
947,51572,33093,我今天倒是特意找了条烂路试驾，我的感受是满意的。相对老款颠簸时悬挂拉不住车身，后排横向摆动过大，新款明显要好了很多。另外在过减速带时，新款的后排感受也要更好。,0,2021-05-27
948,51204,33015,原理没看懂，驾驶体验怎样？加速刹车参数？,0,2021-05-25
949,51197,33015,可惜后排还是个两人座，什么时候改成全平地板啊,0,2021-05-25
950,51178,33015,纠结001最大的点就在于，花了30万买了中高端新品牌，长的跟领克一模一样…,0,2021-05-25
951,51165,33015,有意思的是，新款车型油箱容积是35L，老款油箱容积是48L还是49L来着。有得有失，老款车电池大，油箱小，整体续航比不过老款，车重高，馈电状态下还不如老款。好处就是纯电里程上到了80km，如果日常总通勤距离在50km以上80km以下，那老款的纯电里程就不够了，新款就有价值了。,0,2021-05-25
952,51416,33014,大众的大众,0,2021-05-26
953,118972,32866,试驾了感觉加速一般般，不像电车，没有极氪和岚图快,0,2022-01-01
954,118476,32866,看了下理想和岚图。个人更喜欢岚图，有终生质保，还可以年前提车。,0,2021-12-31
955,64010,32866,定了2021绿色的，挺好看的,0,2021-07-11
956,51847,32866,21款电吸门也要付费啊？,0,2021-05-27
957,51333,32866,9折买2020款，值得么？,0,2021-05-26
958,51331,32866,最新一期42车评，特斯拉小鹏蔚来都能过魔鬼弯了。,0,2021-05-26
959,51315,32866,大灯亮度有增加么？,0,2021-05-25
960,51290,32866,这车完美契合我的需求，毫不犹豫下订单,0,2021-05-25
961,51289,32866,白老师写的太详细了！,0,2021-05-25
962,51273,32866,我超爱这个绿色，买入必须选择！,0,2021-05-25
963,50718,32798,买就买性价比高的车，这个还不错,0,2021-05-22
964,50200,32798,直接上顶配不用考虑，不知道那么大的唐DMI，中后段加速怎么样,1,2021-05-21
965,50189,32798,有点喜欢秦Plus DM-i了。,0,2021-05-20
966,50173,32798,确实挺不错的，喜欢这一代唐的外观,0,2021-05-20
967,50165,32798,"“还进一步优化了部分插电式混合动力车型油电切换不够平顺、亏电 NVH 表现不佳等诸多问题。”

-----------------这不都是说的是比亚迪自己吗？",0,2021-05-20
968,66996,32733,外观设计风格很好,0,2021-07-25
969,50073,32733,速度激情，挑战操控极限，MG的车果然不一样，高水平,0,2021-05-19
970,50072,32733,改装还得看MG，低趴姿势，有点像运动员起跑前准备的姿势，颜值出众,0,2021-05-19
971,50069,32733,车头看起来很有层次，整体外观造型和涂装太漂亮了,0,2021-05-19
972,50013,32733,酷,0,2021-05-19
973,49998,32733,看着高端,0,2021-05-19
974,49695,32649,名爵不改装，不如推下黄浦江，这车一步到位，算来算去给我省了不少钱，买车就要这样的,1,2021-05-17
975,49694,32649,啥时候上？大概多少钱，有人知道不,1,2021-05-17
976,49693,32649,"八角徽标，前脸太帅了，凶悍猛兽的形象出来了，适合年轻人开
",1,2021-05-17
977,49692,32649,"宽体造型、碳纤尾翼，还有半热熔轮胎，我好好研究一下，看看是什么黑科技
",1,2021-05-17
978,49691,32649,破百时间仅需6秒，这车这么强悍？动力呢，是2.0吗,1,2021-05-17
979,49668,32649,好,0,2021-05-17
980,49433,32649,性能车了,0,2021-05-15
981,50279,32648,感觉好多后端大神都没出来,0,2021-05-20
982,49475,32648,国内越来越多优秀企业,0,2021-05-15
983,49462,32648,整体表现还可以,0,2021-05-15
984,75796,32638,这个为啥辣么贵….,0,2021-09-07
985,66732,32638,acc需求还不大，但主动刹车，车道保持之类还是需要,0,2021-07-23
986,49989,32638,销量之前太过惨淡，希望后面好起来，车型也多一点选择,0,2021-05-19
987,49775,32638,标配只有定速巡航？？？？？劝退,0,2021-05-17
988,49602,32638,大家都说好，就是没人买,0,2021-05-16
989,49493,32638,极星我第一次看到的时候以为是小鹏,0,2021-05-16
990,49420,32638,看来看去还是001香,1,2021-05-15
991,49418,32638,极星2原来是轿车？我一直以为是轿跑SUV,1,2021-05-15
992,49388,32638,本来都准备要买极星2了，没想到极氪上了。。。难选,2,2021-05-16
993,49385,32638,这个车可以,1,2021-05-16
994,51258,32560,够到位！{:牛:},0,2021-05-25
995,51244,32560,0,0,2021-05-25
996,51207,32560,分析的也是非常全面了,0,2021-05-25
997,51170,32560,详细！有用！,0,2021-05-25
998,51160,32560,专业给力，不偏见！！！,1,2021-05-25
999,51125,32560,文章真长啊,0,2021-05-24
1000,51109,32560,续航测试的高速部分总里程太短了，会放大误差比例。如果能再跑长一些，结果会更精确。,0,2021-05-24
1001,51070,32560,我个人认为，对于不太了解新能源的用户，AION V是一个比几何C更好的选择，AION Y也不错。,0,2021-05-24
1002,51068,32560,写的好全面,0,2021-05-24
1003,51060,32560,这不就是GSe换个标嘛……{:担忧:},0,2021-05-24
1004,51501,32493,要点脸吧……看起来ID4的辅助驾驶就是养了个爹啊，各种突发情况都要自己去接管。所以是人的参与变多了更人性化吗？,1,2021-05-27
1005,51434,32493,没明白您说的 “NOA 自动变道即使关闭了「变道确认」功能，在 NOA 状态下变道绝大部分依然是需要转动方向盘来确认是否变道”是什么意思？,0,2021-05-27
1006,51372,32493,不说特斯拉有多好，但是这有可比性吗？自动变道和人为变道差着代差呢！,0,2021-05-26
1007,51361,32493,这样看来，新势力标榜的智能驾驶现阶段连大众都比不过。,0,2021-05-27
1008,51347,32493,大众ID4 crozz辅助驾驶芯片用的也是Mobileye的EyeQ4吗,0,2021-05-26
1009,51239,32493,传统车企转型太慢了,0,2021-05-25
1010,48533,32304,还有一个疑惑，摩卡用的是Mobileye的EyeQ4芯片，真的能满足3颗激光雷达的算力要求吗？我在想摩卡的激光雷达版本是不是采用了高通的自动驾驶芯片，能达到500tops算力左右,0,2021-05-11
1011,48532,32304,华为那个表格里自动驾驶芯片应该是MDC810平台或者昇腾310，巴龙只是一个5g芯片，不算自动驾驶芯片,0,2021-05-11
1012,48521,32304,既然国产车厂都将激光雷达作为风向标，那么不搭载激光雷达的智能汽车可能会在未来的OTA中被抛弃，比如现在P7、ES6、EC6等等。反倒是Model 3可能会因特斯拉对视觉方案的执着，而一直不断进化。,1,2021-05-11
1013,48517,32304,激光雷达还是香,0,2021-05-11
1014,48510,32304,好文,0,2021-05-11
1015,50161,31998,一汽大众永远的神，二十万不到的售价做到这样还想啥呢,0,2021-05-21
1016,50160,31998,"特斯拉的冷汗指数是意味着这些最近的特斯拉事故频发是有原因的吗
",0,2021-05-19
1017,50157,31998,特斯拉自动驾驶这个方向真的领先其他人太多了,0,2021-05-19
1018,50154,31998,图片有点帅，配文也真实到位,0,2021-05-19
1019,50152,31998,图太好看了，影响我阅读,0,2021-05-19
1020,50118,31998,现阶段还是比较认可id4人机共驾的理念，就是自动辅助硬件配置能高一点就好了,0,2021-05-19
1021,50090,31998,冲鸭。看看带着鼓刹的id4会不会刹车失灵,0,2021-05-19
1022,50064,31998,请问ID4的三车道扩展识别，怎么实现？,0,2021-05-19
1023,50062,31998,城市路况L2级别的ACC+车道保持是目前最常用的场景了，这么看，大众这套方案性价比还是很6的，供应商强大的研发能力哈哈,0,2021-05-19
1024,50051,31998,先顶贴再慢慢细读,0,2021-05-19
1025,61621,31984,市区交流桩也挺多的,0,2021-06-30
1026,46025,31984,反而充电成了老大难,0,2021-04-28
1027,45765,31984,这个车能用7kw的充电枪吗？,0,2021-04-27
1028,45685,31984,这款有空调滤么？之前版本没空气滤啊,0,2021-04-27
1029,51775,31977,问一下，车尾有毫米波雷达吗？是不是就只有车头有啊,0,2021-05-27
1030,49212,31977,操控需要下功夫，关乎到安全,0,2021-05-14
1031,46392,31977,??10???????PLUS EV??????????????????????????????????,0,2021-04-29
1032,46391,31977,????????????????????????????????????????????,0,2021-04-29
1033,46221,31977,真香,0,2021-04-28
1034,46207,31977,辅助驾驶是短板吧,0,2021-04-28
1035,46148,31977,家里第二辆车，想开个电的。前几天刚定了这个，后天提车，期待中~,0,2021-04-28
1036,46135,31977,要出新车了，总体看下来感觉还是可以的，我现在比较期待 ,1,2021-04-28
1037,46112,31977,备胎位置那个电线走位太缥缈，好歹拿个隔板挡一下。出一个爆款不难，难得是连着出2款，爆款，哎。。。那个秦plus 也是 仪表盘太糙了，太糙了。,0,2021-04-28
1038,45961,31977,价格相对dmi，完全无优势！！市区都用电，dmi高速还方便甚至费用还比ev省。dmi就多了个发动机保养,0,2021-04-28
1039,47980,31969,续航真实度排名里面竟然没有几何 C,0,2021-08-23
1040,47907,31969,主要是他们还有燃油帝国，所以对电车没那么积极。,0,2021-05-07
1041,47853,31969,传统主机厂还是需要把智能化做好，包括车机和客户端，不光是功能上的流畅与便利，还有UI/UE 的互联网化。新势力的界面就真的很舒服，大众的就很大众,0,2021-05-07
1042,47696,31969,传统车做工没得说，差在系统上，但是，现阶段都是L2级别的辅助驾驶，更愿意选择这种做工好，舒适度好，续航也不差的车,0,2021-05-06
1043,47674,31969,还是喜欢德味做工,0,2021-05-06
1044,47614,31969,"真不知为何，大众ID4这种车就算非常多人买，但貌似也没啥人愿意聊聊它。。。那边厢极氪001，就一个根本没交付定型的车机，都能吸引动则上百字的连篇评论 。。。这是为啥子捏！！
可能买了大众的人买到车标后就老老实实开完事儿了！",0,2021-05-06
1045,47988,31953,就ID4而言，后轮鼓刹，怎么成为爆款？,0,2021-05-07
1046,46733,31953,有前备箱吗？没有的话没戏(˶‾᷄ ⁻̫ ‾᷅˵),0,2021-05-01
1047,46522,31953,如果不爆火，他自己就要爆了。投资这么大,0,2021-04-29
1048,46439,31953,a柱结实不,0,2021-04-29
1049,46393,31953,有机会了，也想去厂子里看看,0,2021-04-29
1050,46381,31953,因为德系车呀。舔狗们最爱,0,2021-04-29
1051,46375,31953,“我们”是谁🤣,0,2021-04-29
1052,46798,31878,买这个就不如买几何c啦,0,2021-05-02
1053,45166,31878,我还是注重续航，这个价格也可以的,0,2021-04-25
1054,45090,31878,这种车的感觉就是和油车没啥大的区别，虽然性价比不错，但没有特别大的吸引点,0,2021-04-25
1055,45088,31878,"这车试驾过顶配，体验不大好。
1、屏幕太多，容易分散驾驶员注意力，透明A柱很鸡肋，晚上就用不了了。
2、后排试坐时，过减速带底盘比较颠，平路还好
3、语音功能没想象那么好用
4、开着导航，低速一打转弯灯，360影像就出来了，导航就没了，要等转向灯没了，导航才会重新出现",0,2021-04-27
1056,45070,31878,很详细的报告。,0,2021-04-25
1057,45055,31878,性价比不错，辅助驾驶拉跨了不少,0,2021-04-25
1058,45052,31878,底盘感受和NVH如何？,0,2021-04-25
1059,67942,31828,评测的太详细专业了，新出行的编辑水平高出传统媒体一大截{:加电:}{:加电:},0,2021-07-30
1060,50287,31828,自己开的X3 选装的满配辅助驾驶，说实话做的还不错，钱花的值。,0,2021-05-20
1061,50226,31828,酷,0,2021-05-20
1062,49340,31828,ix3开启状态在hud上一目了然,0,2021-05-14
1063,49300,31828,看完了，传统车还是落后一点，但是也能看出某些地方还是有亮点的,0,2021-05-14
1064,49048,31828,期待eqs的辅助驾驶评测,0,2021-05-13
1065,49044,31828,奔驰不显山不露水就搞了这么多技术，传统豪华车还是有点东西,0,2021-05-13
1066,49036,31828,宝马奔驰实力在线，那个打灯变道确实挺实用的,0,2021-05-13
1067,49034,31828,三辆车都各有优缺点。 评测非常详细{:眯眼看:} 认真看完。应该还是会选奔驰，整体综合性能个人认为是最好的！,0,2021-05-13
1068,49033,31828,传统豪华品牌在辅助驾驶系统方面发力之后，其实力还是不容小觑,0,2021-05-13
1069,44428,31687,现代。。。感觉啥也不是啊,0,2021-04-19
1070,59504,31683,侧脸好像有点p7的味道是怎么回事哈,0,2021-06-23
1071,44431,31683,看着样子还不错,0,2021-04-19
1072,44430,31683,哪咤抓紧吧。跑滴滴都不用哪吒,0,2021-04-19
1073,44421,31683,换成小鹏logo好像也没什么违和感,0,2021-04-19
1074,46799,31679,这个前脸不好看,0,2021-05-01
1075,44436,31679,2021年是比亚迪插混大年，2022年是纯电大年,2,2021-04-19
1076,44415,31679,这车肯定大卖，相信常识。,1,2021-04-19
1077,44409,31679,看效果图logo外面那半圈以为是灯带呢，不能亮的吗,0,2021-04-19
1078,44397,31679,屁股好看，logo又大又土,0,2021-04-19
1079,44396,31679,像飞度一样,0,2021-04-19
1080,44393,31679,侧滑门没保留,0,2021-04-19
1081,44385,31679,啊。不能看车内空间？,0,2021-04-19
1082,44626,31667,我想问这种敞篷车还有行李箱空间吗？,0,2021-04-21
1083,44503,31667,这车真不错，代步太好了如果续航能达到300，并且支持快充的话，非常适合城市代步,0,2021-04-21
1084,44482,31667,安全配置呢？,0,2021-04-21
1085,44413,31656,价格什么时候出来？,0,2021-04-19
1086,44360,31656,后排中间还有鼓包吗？,0,2021-04-19
1087,49967,31631,在操作方便性上，小鹏的全场景语音系统目前暂无敌手,0,2021-05-18
1088,45180,31631,在燃油车里很强了,0,2021-04-25
1089,44271,31631,60KM以上才可以开启吗,0,2021-04-18
1090,44237,31631,都在进步啊,0,2021-04-18
1091,44184,31631,空调触控不太方便。要么就是语音智能一点。不然就有点难受了,1,2021-04-18
1092,44157,31631,渣渣比亚迪越来月落伍了,2,2021-04-18
1093,44145,31631,长城的也是可以的！,1,2021-04-17
1094,44141,31631,再一个基于ME EyeQ4的方案，下面还是要看带激光雷达的,1,2021-04-17
1095,44133,31631,哇哦可以的,1,2021-04-17
1096,44078,31613,东风真心不咋样。,0,2021-04-17
1097,44045,31613,续航能力呢？,0,2021-04-17
1098,44044,31613,这小车也不错,0,2021-04-17
1099,45784,31602,屏幕越来越大，越来越多，既耗电又增加安全隐患，应该引起注意了。,0,2021-04-27
1100,44063,31602,也太丑了，华为后面可以和极氪合作合作啊,1,2021-04-17
1101,44062,31602,华为说干就干这么快,0,2021-04-17
1102,44050,31602,确实不太好看，就看价格了,0,2021-04-17
1103,44026,31602,只有我觉得这车丑哭了吗,1,2021-04-17
1104,44020,31602,这个车在华为全家桶的加持下还是非常有潜力，前提是价格一定要定好，一定要有性价比，才能一炮而红,0,2021-04-17
1105,44005,31602,不知道高端版价格几何,0,2021-04-17
1106,43999,31602,"激光雷达放在前唇上，对于日常剐蹭确实太不友好了{:捂脸:}

相比之下还是顶上放一个大的在可维护性上更具优势",1,2021-04-17
1107,43994,31602,侧面激光雷达是突出的？……,1,2021-04-16
1108,44318,31586,后排地板平吗？,0,2021-04-19
1109,44001,31586,陡然发现没说送不送充电桩啊,0,2021-04-17
1110,43953,31586,"12 月 31 日 前锁单享受免费充电（只有you车型才有）光蓝配色、21 英寸大轮毂以及终身免费充电。

这句话写的有问题吧",0,2021-04-16
1111,43951,31586,ui界面特斯拉风 小程序蔚来风 整体运营体系也是蔚来风格 要是有自己的独创就好了,0,2021-04-17
1112,43940,31586,UI界面是不是抄袭的过于直白了？,0,2021-04-16
1113,43916,31586,明年还会出新车型是吧，那就继续观望了,0,2021-04-16
1114,43913,31586,选装绝了,0,2021-04-16
1115,43912,31586,请问，极氪直营模式下，是否需要招兵买马？小弟地处东莞，毛遂自荐一下{:微笑:},0,2021-04-16
1116,43907,31586,不错，标配也很够用,0,2021-04-16
1117,43906,31586,选装完喜欢的也不少钱啊,0,2021-04-16
1118,43995,31579,价格有点高,0,2021-04-16
1119,43938,31579,铭阳老师这次居然有小姐姐模特,0,2021-04-16
1120,43937,31579,弄个粉色。贴个兔耳朵。我的妈呀,0,2021-04-16
1121,43931,31579,哈哈，汉家族前脸,0,2021-04-16
1122,43704,31525,扫码添加，回复“P5”，加入「新出行-小鹏P5交流群」，与更多车企大佬、工程师、媒体编辑一起交流。,0,2021-04-14
1123,43919,31525,看到最详细的解读了,0,2021-04-16
1124,43808,31525,这颜色好难看，还主打,0,2021-04-15
1125,43748,31525,P5的外观真心不好看，但城市NGP和8155芯片是真香,0,2021-04-15
1126,43742,31525,香氛系统还行吧！来两辆先玩,0,2021-04-15
1127,43727,31525,这颜色，这外观，城乡结合部的风格啊,1,2021-04-14
1128,43720,31525,外形不好看,0,2021-04-14
1129,43714,31525,仔细拜读了，厉害厉害厉害,0,2021-04-14
1130,43712,31525,门把手是伸缩还是侧弹,0,2021-04-14
1131,43711,31525,风阻0.233，写错了,0,2021-04-14
1132,44468,31506,驾驶舱还需要再细化设计。前灯估计是有个可以滑动的灯盖？可拆卸式电池仓量产换成硬顶或者软顶装置,0,2021-04-20
1133,44465,31506,锐腾车主报道，关注ing,0,2021-04-20
1134,43648,31506,这车真的很酷哦！人见人爱,0,2021-04-14
1135,43627,31506,半夜的酒吧，灵魂的归处,0,2021-04-14
1136,43592,31506,续航，动力？,0,2021-04-14
1137,43486,31506,说下价格 让我死心,0,2021-04-13
1138,43484,31506,非常好，想买的冲动,0,2021-04-13
1139,43479,31506,这设计我这年纪的人看了都喜欢，开出去肯定很拉风。,0,2021-04-13
1140,43471,31506,又是暴力又是浪漫，可以啊很吸引我这95后,0,2021-04-13
1141,43469,31506,MG和电竞融合的产物，除了潮，不知道我还能说啥，我就等着看车了,0,2021-04-13
1142,43811,31499,最后一句是“如果我们不自毁别人就会自毁”吗（狗头）,0,2021-04-15
1143,43777,31499,谐音梗玩一波：踏墨黑…真踏墨黑……,0,2021-04-15
1144,43764,31499,详细报道来了,0,2021-04-15
1145,50712,31401,我看看,0,2021-05-22
1146,45783,31401,另外电耗不容小觑,0,2021-04-27
1147,45782,31401,巨型连屏有重大安全隐患，如果发生碰撞可能会伤害到车内人员。,0,2021-04-27
1148,44566,31401,承诺的后期升级激光雷达，看展车的雷达在车顶，想不到怎么升级？感觉有难度。,0,2021-04-21
1149,44553,31401,扶手箱前面的这块屏感觉好不协调，就控制个空调，搞这么大，连基本的杯架都没有了，为了屏幕而屏幕,0,2021-04-21
1150,43609,31401,样子是特别得别致,0,2021-04-14
1151,43606,31401,重量应该会轻不少电耗也会降低，,1,2021-04-14
1152,43492,31401,车是不错，就看价格了,0,2021-04-13
1153,43375,31401,对智己的L7无线充电很感兴趣,0,2021-04-12
1154,43042,31401,全方位碰瓷ET7的产品，亮点可以说是天花乱坠，感觉比较虚啊，就看看市场买不买涨了,0,2021-04-10
1155,43616,31388,这次的联名款很帅呀,0,2021-04-14
1156,42837,31388,不错不错,0,2021-04-09
1157,42743,31388,学习了,0,2021-04-09
1158,44467,31317,MG绝对可以造出来，不知道是硬顶还是软顶？尾灯还保留了一丝英伦风范。邵景峰真是国内一流设计师！,0,2021-04-20
1159,42867,31317,真赛博朋克！,0,2021-04-09
1160,42853,31317,就看量产了,0,2021-04-09
1161,42850,31317,问题是这车20万你敢信？？？😂,0,2021-04-09
1162,42836,31317,概念林志玲，量产罗玉凤,0,2021-04-09
1163,42832,31317,颜值爆赞，内里科技，你还有啥我不知道的惊喜？爷青回{:眯眼看:},4,2021-04-09
1164,42830,31317,芜湖～800公里续航、3秒破百和5G互联，虽然不懂，但是感觉科技感十足,5,2021-04-09
1165,42829,31317,汽车界的玩家里头，MG绝对名列前茅，到底是真的会玩。我觉得纯电车型如果续航能力不错的话，还是可以考虑入手一辆的。,5,2021-04-09
1166,42827,31317,"零重力运动座椅，有点按摩椅的意思，一边开车一边按摩这就太爽了，舒适度直线上升
",6,2021-04-09
1167,42826,31317,"高能浪漫与赛博元素，确实碰撞出了不一样的火花，MG很会玩儿
",6,2021-04-09
1168,42639,31311,都卖的不多,0,2021-04-08
1169,42588,31311,什么多连杆，不写五连杆剩下都是筷子悬架！,0,2021-04-07
1170,42554,31311,这只手是亮点,0,2021-04-08
1171,42500,31311,🌚有人想看动态体验吗，毕竟要开起来,0,2021-04-07
1172,42499,31311,哇 感觉哪吒U Pro更值得买,0,2021-04-07
1173,43473,31310,这个嵌入的仪表还真是一言难尽,0,2021-04-13
1174,42525,31310,"加入「新出行-秦PLUS EV交流群」，与更多车企大佬、工程师、媒体编辑一起交流。   
",0,2021-04-07
1175,42520,31310,哈哈,0,2021-04-07
1176,42272,31310,是不是仪表盘还不如改之前香😏,1,2021-04-06
1177,42271,31310,这仪表还不如原来的，中控内饰感觉很容易刮花,1,2021-04-06
1178,42269,31310,500续航的100Kw，动力堪忧啊,0,2021-04-06
1179,42260,31310,从这个图可以看出5款车型会不会是：秦plus ev，元pro ev，宋plus ev，唐ev，再加一个e2,0,2021-04-06
1180,42255,31310,坐等骂仪表盘的喷子正在赶来,1,2021-04-07
1181,42249,31310,不错呀！第一手新鲜资讯😁 ,0,2021-04-06
1182,42247,31310,新出行的文章真的就是快！不错，第一次看到这个仪表的图,1,2021-04-06
1183,43295,31209,很用心分享，不错。,0,2021-04-11
1184,43147,31209,结合价位感觉是乏善可陈。,0,2021-04-10
1185,42020,31209,很用心的分享，车是好车，就怕后续跟不上,0,2021-04-04
1186,41895,31209,不错，不过买不起。,0,2021-04-03
1187,41698,31209,我竟然看完了....,0,2021-04-02
1188,87661,31117,我家里的21款理想辅助驾驶确实没有另一台大众辅助驾驶好用，大众的用着踏实,0,2021-10-24
1189,45839,31117,请教一下大众的adas是谁做的啊,0,2021-04-29
1190,45763,31117,现阶段不吹自动驾驶，做好L2也是很实用啊,0,2021-04-27
1191,45761,31117,呵呵呵。很不错。有点意思！,0,2021-04-27
1192,45756,31117,能正常使用就好,0,2021-04-27
1193,41275,31040,和宋dmi的技术路线几乎一样！电机的功率都一样！贵十几万！不值！本田还不是宝马奔驰！牌子没那么值钱,1,2021-03-30
1194,41222,31040,比宋plusDMi贵了十几万,0,2021-03-30
1195,41153,31040,跟宋plus dmi没得比,1,2021-03-30
1196,41141,31040,26L油箱。当然趋近于纯电了。。。,0,2021-03-30
1197,41137,31040,油耗数据呢,0,2021-03-30
1198,41071,31040,详细说一说,0,2021-03-29
1199,41060,31040,安全性怎样？和宋  es6 比,0,2021-03-29
1200,99445,30876,感觉像是博泰做的,0,2021-11-22
1201,41218,30876,我就是aion v的车主，车机怎么说呢，用是还算实用，就是界面设计太土了，好像几年前的产品设计,0,2021-03-30
1202,41014,30876,不得不说广汽的UI界面做的很高级,0,2021-03-29
1203,40997,30876,很专业。,0,2021-03-29
1204,40923,30876,厉害,0,2021-03-29
1205,39841,30832,扶手箱里面有空调出风口嘛？感觉宋的杯架很适合有一个出风口对着吹...另外110KM版也没有车内的220V插头了吗？,0,2021-03-23
1206,39744,30832,这个更好点，还是喜欢SUV,0,2021-03-23
1207,39721,30832,外观设计还挺时尚，线条也比较吸引人,0,2021-03-23
1208,39719,30832,相对于小车我还是喜欢小点的车,0,2021-03-23
1209,39704,30832,"迪厂的车型外观设计越来越好，DMI车型应该能卖不错
",0,2021-03-23
1210,39680,30832,挺漂亮的,0,2021-03-22
1211,39613,30832,别再用夸张的大嘴了，真没设计感。内饰还是要更新一些，都像套娃。,0,2021-03-22
1212,39560,30832,非常详细,0,2021-03-22
1213,39558,30832,视频版说车机是用的8155，文章里面说采用汉相同的芯片，汉是用的8155吗？是不是有哪里出错了😵,1,2021-03-26
1214,39530,30832,片电池冷媒直冷技术很不错，相信宋PLUS DM-i能够带给我们不一样的体验,0,2021-03-22
1215,50453,30757,一个在技术、配置、价格、空间上全面碾压model3的竞品，每月销量还不如model3的零头，难道中国人都是跪族？还只是媒体不愿意讲真话？,0,2021-05-21
1216,40468,30757,"特斯拉其实最大的问题是研究自动驾驶的部门在加州，针对体验性的问题反应时间会非常非常长。2年前就推出的NOA，到目前有多少次针对本地化路况的调整和改进？？
本地化这一点不解决，用起来肯定体验不好。",0,2021-03-25
1217,40436,30757,这才叫深度测试。拿生命安全做的测试。很专业,0,2021-03-25
1218,40385,30757,小编们辛苦啦，如此深度的体验才是新出行的性格，虽然希望以后这种大作能频出，但还是给作者团队提个要求，驾驶过程一定注意安全，安全第一，敬上~,0,2021-03-25
1219,40278,30757,深度好文，牛🐮,0,2021-03-24
1220,40209,30757,很详尽的分析，谢谢,0,2021-03-24
1221,40208,30757,新出行出品细节就吊打太多媒体了，斜列式雪糕筒场景示意图是自己全新画的，车上还有新出行LOGO,1,2021-03-24
1222,40207,30757,新出行的文章质量是真的高,0,2021-03-24
1223,40203,30757,太不容易了，这2000多公里可太辛苦了,0,2021-03-24
1224,40202,30757,ngp过隧道目前还有个bug: 不管隧道限速是100还是120， 一律强制降速为80，而且无法手动调高速度。 一般遇到限速高的隧道，我都要先接管。,0,2021-03-24
1225,40230,30693,其实就是换了个壳，对吧~,0,2021-03-24
