,targetId,userId,userName,cmtContent,time
13364,2590306,452410,hvjzyzlzoqszp0dkef,😉😉,2019-07-10
13365,2590229,331998,为帅沉沦de♥哥,没大众标也买单，关键把值6万的大众标的钱减了没！,2019-07-10
13366,2589524,443663,良文,估计简配的厉害,2019-07-09
13367,2588963,70582,大太阳和小月亮,好吧，列举一下受害者：哈弗一票6，长安一票5。,2019-07-07
13368,2587180,451618,huangx,铃木6at就不老虎,2019-07-02
13369,2586875,452896,shui7280,二的路上，不是一个人。,2019-07-01
13370,2586765,443663,良文,什么时候上市？,2019-07-01
13371,2586717,375374,XCP陈列,大众都玩到这个地步，让自主怎么活？,2019-06-30
13372,2586579,365567,个人设置我的文章我的导购我的车库,斯柯达的外形修改而来,2019-06-30
13373,2586489,56303,移公愚山,三个二带一对王，报单。被炸后对方一对三，完美。,2019-06-29
13374,2586091,102466,hwj383,没有大众标就已经输了...看看斯柯达就知道了,2019-06-28
13375,2585763,218324,liuxiangyu00,之前大众有几个车型是用了爱信6at的？,2019-06-27
13376,2585683,269193,i6y6,看看价格了， 要是能和H6一拼， 那老魏就得坐那愁好一会。 ,2019-06-27
13377,2585602,106841,猪宰天下,捷达V5,2019-06-27
13378,2585576,370118,大奶静怡,丑,2019-06-27
13379,2585566,82722,pk99,要输很简单，一直二下去就可以了。。。。。,2019-06-27
13380,2585558,384608,CH陈函,"<img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_40.png"" class=""xcp_face_img_0"" />",2019-06-26
13381,2585526,342884,圣者凯旋_4_1,摩拳擦掌准备换标,2019-06-26
13382,2585525,109662,河木老狼,下一步应该上1.5Ｌ那台发动鸡了。进一步拉低起售价。,2019-06-26
13383,2585348,20002,境水微澜,你的解释没问题，仔细看地球是你说表达的意思，但问题在于这个“由7速双离合换成6AT之后，挡位少了一个，换挡速度也明显减慢了”这句话是连续的并列句，但很容易看成前面是条件句，后面是结论句。并且那个由字，看的快了特别会脑补成由于，那就更强烈了。,2019-06-26
13384,2585294,384608,CH陈函,“不过，事物都有两面性，由7速双离合换成6AT之后，挡位少了一个，换挡速度也明显减慢了，所以变速箱升降挡瞬间动力的段差感会更明显一些，油门变化复杂时，变速箱的反应也显得犹豫、迟缓了一些。”原文在这，明明写的是“（因为）由7速双离合换成6AT之后，挡位少了一个，（而且）换挡速度也明显减慢了，所以变速箱升降挡瞬间动力的段差感会更明显一些”，省略了两个转接词就读不懂了？挡位少了和换挡速度慢了在句子里明显没有因果关系。,2019-06-26
13385,2585289,384608,CH陈函,你赢了,2019-06-26
13386,2585283,384608,CH陈函,10万起步是厂家说的,2019-06-26
13387,2585281,82324,wyoiu,吊打瑞虎8.。。,2019-06-26
13388,2585243,91590,ggmaxs,其实只是提前把双离合的召回售后维修等等的费用先加在售价里面了而已....质保期内不出问题就赚了，出了问题也不亏,2019-06-26
13389,2585227,81889,gtcn,"上来就打4个2带俩王，然后剩一堆小牌，输得很惨<img src=""https://res.xincheping.com/images/2017/pl/emoji/g0010.gif"" class=""xcp_face_img_2"" />",2019-06-26
13390,2585204,221338,剑剑穿心,大众故意将dsg价格定高，实际成本就是低，消费者被误导了以为价格高的成本高,2019-06-26
13391,2585201,286697,zzy463134167,"对于vw来说，at比干式双离合成本高是必然的。首先at是从爱信买的而双离合是自家产的，其次at的物理结构要比干式双离合复杂，多了液力变矩器等组件。<br>至于售价，个人认为这是vw的营销策略，要从售价上体现出双离合的“先进性”，如果卖便宜了怎么还能叫“黄金动力组合”嘛<img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_27.png"" class=""xcp_face_img_0"" /><br>",2019-06-26
13392,2585193,452816,理由,AT油老虎,2019-06-26
13393,2585179,363651,本站非知名网友,三个2带小王，不会输？<br>,2019-06-26
13394,2585151,64005,mmlove,价格六到十万国产都死,2019-06-26
13395,2585139,82735,wowo27,也不知道6at成本比dsg高的说法是哪里出来的，vw的车mt和at的差价一万左右，mt与dsg的差价很多a级车都是1万4，这不明摆着的么，最关键是vw车主才了解的，自吸的mt和1.4t的mt还不是同一台，dsg比6at明显贵不少么,2019-06-25
13396,2585124,251175,38号日系完美控,因为中国市场斯科达的做工太糙了，去4S店摸一摸，能下得去手的都是勇士,2019-06-25
13397,2585123,134455,云雨飞霏,10万以下，同级中动力确实出色，但是再低价格的入门版肯定也只是摆设，因为什么配置都没有，铁轮圈，后鼓刹，连装饰的镀铬条都会被简掉,2019-06-25
13398,2585109,282332,查拉图斯特拉,大哥你认真的么...别说顶配，类似的1.4T的柯珞克官方标价起步都14.99了...你要10万起步，顶配13万，相当于要这台VS5拿着1.4T去完全对标柯米克1.5L卖的价格...现实么...,2019-06-25
13399,2585106,441085,BRZ之春,就凭这车标，也屠不了城。,2019-06-25
13400,2585088,60382,嘴角的弧线,这肯定要10来万的，按照这个价格，十来万出头的国产一线品牌空间更大，底盘滤震隔音更好，配置也更好，为什么要选这个,2019-06-25
13401,2585075,331654,一号特约评论员,连大众标都没有，怎么高级？？,2019-06-25
13402,2585069,20002,境水微澜,不看不知道，一看吓一跳，原来换挡速度是和档位数有关的啊，因为6AT比7DSG少了一个档位，所以换挡速度变慢了？这 不应该是AT和双离合的特性决定的吗？,2019-06-25
13403,2585043,412336,McAndreolli,怎么像厂家供稿,2019-06-25
13404,2585041,412336,McAndreolli,13万？那绝对屠城了。,2019-06-25
13405,2585030,384608,CH陈函,此消彼长吧，大众品牌在国内太强势了，而且还有捷达、桑塔纳这些低价位车和斯柯达抢市场,2019-06-25
13406,2585027,384608,CH陈函,关键还看最终价格吧，如果这个车顶配压到13万，那杀伤力是巨大的,2019-06-25
13407,2585021,384608,CH陈函,你赢了,2019-06-25
13408,2585020,384608,CH陈函,平淡如水,2019-06-25
13409,2585003,231820,uruz25,众所周知大众标值5万，那么VS5是不是全系起售价比探歌低5万,2019-06-25
13410,2584989,1198,xuky1983,斯柯达牌更好，一样输,2019-06-25
13411,2584987,441085,BRZ之春,开起来都乏善可陈。,2019-06-25
13412,2584984,441085,BRZ之春,未必。这货的标，未必有多少吸引力。,2019-06-25
13413,2584979,5191,尘外风景,关注 看看能否卖过逍客～,2019-06-25
13414,2584974,33504,不明真相的修车群众,看好这个捷达品牌的发展，最起码的，就是比较良心的制造，拥有这样实用的车，才是真正的“人、车、生活！”而不是去买一台华而不实、特难侍候的“电动爹”！,2019-06-25
13415,2584966,218915,no1yzy,不得不佩服大众的mqb平台,2019-06-25
13416,2584962,369217,XCP运营菌,"吉利会选择收购它<img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_28.png"" class=""xcp_face_img_0"" />",2019-06-25
13417,2584957,59472,诺亚方舟66,一定不能先出王炸,2019-06-25
13418,2584953,105352,goodgodaa,销售渠道呢？单独建4S店还是在大众店内铺货？,2019-06-25
13419,2584948,6129,传说中的维托,这个捷达怎么长的像个SUV,2019-06-25
13420,2584936,267990,hu38270005,逼着斯柯达降价然后我去买斯柯达,2019-06-25
13421,2584927,442319,c0htnb8ynfz4f9sddq,区分真假大众粉就靠它了,2019-06-25
13422,2584921,243971,harryfin,要输很简单呀，开局王炸，接着2炸，之后爱怎么输怎么输 ,2019-06-25
13423,2584884,88310,吉娃娃们死全家,大众标志要卖脱销了,2019-06-25
13424,2584881,90205,无敌兵哥,理论上来说，一个品牌的第一个产品都是拿来打口碑的，会相对“良心”，如果这都不能行，那就只能说“大众标”是真的值钱了,2019-06-25
13425,2584873,70255,wc0928,过，过，过，过，过。。。。。。<br>输了。。。。。。<br>,2019-06-25
13426,2584870,77471,lanir,真的，不挂大众标，就是觉得没有威力,2019-06-25
13427,2584868,58713,losestyle,为啥不买斯柯达呢？,2019-06-25
13428,2584849,282332,查拉图斯特拉,还要考虑斯柯达和这玩意的差距比例，可以参考荣威和奔腾的差距。市场化打拼出来的SAIC拿着正规品牌全球车型运营的效果，和头号败家子搞个野鸡牌的运营效果，可想而知。,2019-06-25
13429,2584843,118177,9527唐寅,丑前脸真丑，车标也丑。,2019-06-25
13430,2584842,69845,西门无聊,“捷达”“桑塔纳”这两块招牌在中国还可以继续战斗20年,2019-06-25
13431,2584823,440521,执手不离,看了标题，这还打上斗地主了,2019-06-25
13432,2584821,440521,执手不离,你怎么什么都知道，哈哈,2019-06-25
13433,2584817,384608,CH陈函,斯柯达算是混得很好的了，至少可以养活自己并且源源不断推新车，大众品牌每年卖300万，斯柯达还能卖30多万，多贡献10％，足够啦,2019-06-25
13434,2584816,69035,banshee0002,有一媒体人“评测”这车的节目，这两天很火嘛哈哈<br>,2019-06-25
13435,2584811,268082,匆匆啊匆匆,捷达这个logo要重新设计下,2019-06-25
13436,2584797,59702,观众甲,敌人拼命向下挤压我们生存空间，我们就必须拼命向上谋求发展。,2019-06-25
13437,2584792,282332,查拉图斯特拉,怎么输？去问斯柯达啊。<br>,2019-06-25
13438,2584791,59702,观众甲,能不能看上去不要这么廉价？,2019-06-25
13439,2584787,65590,飘雪巴黎,捷达对国产品牌的空间压缩恐怕是最大的,2019-06-25
13440,2584785,79777,acer2403,只要定价不要像大众一样虚高，还是很有市场的,2019-06-25
13441,2584783,384254,安心至上主義者,"对国产品牌无法接受,纯刚需使用。",2019-06-25
13442,2584759,186,可不可以别搞这么多乱七八糟的限制啊XCP,这货的品牌感觉比一汽奔腾还要漏。,2019-06-25
13443,2590307,452410,hvjzyzlzoqszp0dkef,😃😃,2019-07-10
13444,2589148,452872,布林顿的秘密,"💪搬砖<img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_20.png"" class=""xcp_face_img_0"" />",2019-07-08
13445,2586688,452410,hvjzyzlzoqszp0dkef,哥哥,2019-06-30
13446,2585606,384339,CP廖裕豪,可他就要,2019-06-27
13447,2585096,59472,诺亚方舟66,可不是任何东西都要讲性价比啊,2019-06-25
13448,2584399,108684,绝望孢子,"有空经常可以去坐坐，看看，顺便吃个饭啥的~<img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_20.png"" class=""xcp_face_img_0"" />",2019-06-24
13449,2584397,108684,绝望孢子,"麻烦编辑部的同学以后把车价写在标题中，最好是是醒目的位置<br>省的我不知好歹点进来，谢谢~！<img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_27.png"" class=""xcp_face_img_0"" /><br>「价格已经下探到181.8万」，溜了溜了~！<br>",2019-06-24
13450,2584371,220166,tilen,"多会81万咬牙买一辆<img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_6.png"" class=""xcp_face_img_0"" />，现在还是只能看看",2019-06-24
13451,2584270,59963,aimar112982,大县城阿斯顿马丁中心好像快开了吧，离我家不远，但我离马丁好像挺远。,2019-06-23
13452,2584192,81975,越野汉子2012,支持,2019-06-23
13453,2584122,311773,led大屏幕,提起阿斯顿马丁，更多地我会联想起优雅、高贵等辞藻。与跃马、狂牛比起来，马丁正是多了这一份内敛。可这份内敛反而成了很多人口中的把柄，说马丁作为跑车欠缺了该有的火候。很明显，全新的Vantage在优雅和专属于跑车的狂暴之间，再次找到了新的平衡点。,2019-06-22
13454,2584093,81975,越野汉子2012,豪车,2019-06-22
13455,2584091,295914,壹舞柒叁,漂亮,2019-06-22
13456,2584024,365615,milian520,我就是来打酱油的，不敢正眼看,2019-06-22
13457,2584010,61841,njsgbc,美丑本来就是主观的东西，你说丑，别人也可以说美，都没错。,2019-06-22
13458,2584002,65567,lwl365,下面有个说什么设计有一套的？这外形还能再丑一点吗。。,2019-06-22
13459,2583945,384339,CP廖裕豪,买回去只赔不赚的东西如何称之为理财产品？,2019-06-21
13460,2583839,375374,XCP陈列,等一下嘛,2019-06-21
13461,2583716,81889,gtcn,理财产品谈什么性价比？,2019-06-21
13462,2583660,72623,NACVT,二环十三郎的粉丝？你受得了吗？,2019-06-21
13463,2583658,59542,levrone,发动机是amg的，底盘调教是lotus的，阿斯顿马丁是卖情调的吗？,2019-06-21
13464,2583620,280551,一路懂你880,好,2019-06-21
13465,2583609,326980,四川冠军,标题能不模仿充值震的口气么？给人一种这篇文章至少到账100W的错觉,2019-06-21
13466,2583600,254993,贺兰山老红军,英国人设计还是很有一套的,2019-06-20
13467,2583595,434581,lsdauto,嗯，性价比很高了，181.8万,2019-06-20
13468,2583587,435372,arthur_4_3,给我个不买911的理由！！,2019-06-20
13469,2583584,60382,嘴角的弧线,穷鬼看完只能表示两个字：已阅,2019-06-20
13470,2583582,109765,ycvon,这颜色，看起来很好吃的样子。。。,2019-06-20
13471,2583578,350576,影之静,并且即便把底盘和动力都调到最纯粹的Track模式，在急弯中用2挡踩下全油门作“起飘”动作，电子防滑系统以及电子差速器就像一位绅士最后那份矜持一样，始终把后轮管教得贴贴服服，不允许一点滑动的出现。这固然安全，但总感觉会比那些允许车尾轻微滑动的设定来得无趣。<br>-------------------------------------------------<br>轨道模式这名字就不是让你玩飘移的啊！这种模式要哪门子的“允许车尾轻微滑动的设定”？！要是这种模式下车尾还乱滑才是问题大了。<br>,2019-06-20
13472,2583569,325912,啊啊啊水,翻了一天还没上线了,2019-06-20
13473,2583563,310660,huyanping,好车，好看,2019-06-20
13474,2583558,438675,yyp岳云鹏,小样，我撞不死你,2019-06-20
13475,2583513,452410,hvjzyzlzoqszp0dkef,给是个,2019-06-20
13476,2583490,369217,XCP运营菌,"法拉利<img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_3.png"" class=""xcp_face_img_0"" />",2019-06-20
13477,2583481,371409,zxpanda0907,非常有幸开过一次db11 5.2t，半封闭道路上也没敢开太狠，但那个v12的刺激程度也够吹十年了～,2019-06-20
13478,2583479,77471,lanir,貌似没有狗座，不解决这个问题，怎么跑得过我的911？,2019-06-20
13479,2583453,218788,龙头戒指,这种车有出身就有了，没，这辈子估计绝大部分人应该只能把他当玩具看了,2019-06-20
13480,2583432,375374,XCP陈列,先来个法拉利的视频吧,2019-06-20
13481,2583427,61960,bladeindark,奔驰直接并购好来，反正前者也没有超跑产品线,2019-06-20
13482,2583426,282332,查拉图斯特拉,现在的Vantage海外也要15万刀了，所以其实180万在国内买个V8的马丁其实还不算亏？,2019-06-20
13483,2583412,325912,啊啊啊水,下次是不是要测试兰博基尼suv了，新车评豪气冲天,2019-06-20
13484,2583410,82324,wyoiu,哎，还是中间S4 或野马GT5.0，这两个是四五秒俱乐部的性价。当然了，没法和超跑比,2019-06-20
13485,2583407,375374,XCP陈列,视频马上就来，精品需要等待,2019-06-20
13486,2583406,69035,banshee0002,能活下来的英国牌子，路虎、莲花、阿斯顿马丁、劳斯莱斯、宾利、捷豹，西方审美观少有说丑的。评价虽然艺术气质不如意大利人，但是能被接受的广泛度和对上点年纪的老男人的吸引力还是不一样。<br>不得不说老牌资本主义国家在这种无形的东西上还是有点影响力的。<br>和西装、皮鞋一样....论奢侈品牌是玩不过法国意大利，买个高级点儿的日用品还是英国的造型更易被接受<br>,2019-06-20
13487,2583405,1198,xuky1983,"还不如AMG GT好看<img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_12.png"" class=""xcp_face_img_0"" />",2019-06-20
13488,2583392,61841,njsgbc,受不了受不了。,2019-06-20
13489,2583381,325912,啊啊啊水,我的天，天天拍豪车，天天写文章，就是不出视频，我要听声浪,2019-06-20
13490,2583372,81552,嘿，您好！,中了陈震的毒了吗？你受得了吗？,2019-06-20
13491,2590309,452410,hvjzyzlzoqszp0dkef,😉😉,2019-07-10
13492,2586583,452872,布林顿的秘密,加油,2019-06-30
13493,2584591,384517,有点难搞啊,差不多吧，不光是国产车，就连大部分合资车也是一样，就算是号称运动操控的昂克塞拉，我在一个非常非常熟悉的路口调头的时候屁股依旧有伴随着esp介入的甩动，我也知道对有的人来说这样更有乐趣。但我更喜欢嘉年华那种无声无息在我还没有意识到的时候已经调头完成摆正姿态了，那甚至是一辆连esp都没有的09运动版，第二天我就跑去二手车市场，花了几天时间淘了一辆10年的运动版,2019-06-24
13494,2584355,440521,执手不离,值得推荐也是有程度的，全红就是非常值得，红三个就是一般,2019-06-24
13495,2584210,452011,kayk4bh3j58ew3gcwq,吉利汽车越造越好了！加油！,2019-06-23
13496,2584194,81975,越野汉子2012,支持,2019-06-23
13497,2584098,81975,越野汉子2012,支持,2019-06-22
13498,2584094,81975,越野汉子2012,支持,2019-06-22
13499,2584013,81552,嘿，您好！,贵，暂时有点难接受,2019-06-22
13500,2583923,81975,越野汉子2012,赞,2019-06-21
13501,2583901,89258,fishman_wh,给“值得推荐”的评价是因为定价贵了吗？看文章产品力是没多大问题的。,2019-06-21
13502,2583856,434448,jwCz79IHKq,618那天在南澳起码看到十台星越，有浙B的，不知道是在干啥,2019-06-21
13503,2583844,81996,dnss,实车第一眼，太小，有CS55的感觉。,2019-06-21
13504,2583830,110812,qwjlyly,网上对吉利和长安的车各种喷，也没啥正当理由，反正就是喷。。。,2019-06-21
13505,2583697,59702,观众甲,其实值得推荐在XCP是个比较差的评价。最少应该带加号。<br>墙裂推荐的其实也不少。<br>,2019-06-21
13506,2583693,76879,ParadiseLost,？罕有地在吉利的文章下面没见着水军,2019-06-21
13507,2583671,327306,是否_4_1,你车子外观好，我就喷做工，你做工好，我就喷动力，你动力好，我就喷底盘，你底盘好，我就喷变速箱，你的变速箱也好，我就喷品牌！反正，别小看喷子，总能找得到喷点，我已经看到有人在谈标准了,2019-06-21
13508,2583659,59542,levrone,<br>有钱的车评文字稿自己居然没有照进去。。。。<br>还是喜欢视频<br>,2019-06-21
13509,2583629,75530,qq1937735,颜值可以哦,2019-06-21
13510,2583613,241046,地板油闪到腰,不过我觉得你说的对,2019-06-21
13511,2583612,241046,地板油闪到腰,强，无敌,2019-06-21
13512,2583606,60382,嘴角的弧线,2.0T起步都是15W多了，有点贵啊，还是盖中盖版本,2019-06-20
13513,2583602,441085,BRZ之春,<br>这种品牌的这种车，云评车就可以了，不用开过。用膝盖就能想出来。<br>为了迎合国内大部分蠢蛋的所谓需求，转向轻且虚、底盘软且晃，是必然的。<br>,2019-06-20
13514,2583577,391117,不够姣好的人,不向上，就往下,2019-06-20
13515,2583557,448261,相逢一笑_4_1,发现国产车评值得推荐十的很少,2019-06-20
13516,2583556,241046,地板油闪到腰,你开过啦？,2019-06-20
13517,2583515,452410,hvjzyzlzoqszp0dkef,可以,2019-06-20
13518,2583501,68524,sergioben,此处应该发红包，红包应该自己掏……,2019-06-20
13519,2583500,68524,sergioben,在市区当然两驱就足够，但是假期去到乡镇旅游走的路并非全是水泥，一些是泥泞路和石头路，这样的时候四驱的特长就出来了，这样的情景就有需求，怎么讲呢，这是一个加分项目吧（并不是刚需，换句话讲2.0t里面的t在市区也是多余的。），或者你们可以做一个自主品牌的四驱能力和标杆（奥迪？）的对比，看看现在自主的水平去到哪里也是很喜闻乐见的事。还有一个加分项是矩阵大灯，对比一下比亚迪的和君威的吧，很期待……,2019-06-20
13520,2583499,438675,yyp岳云鹏,买这货有什么理由吗？,2019-06-20
13521,2583498,441085,BRZ之春,只是陈述了事实而已。,2019-06-20
13522,2583486,55637,观海云远,知道你会这么喷,2019-06-20
13523,2583476,441085,BRZ之春,光动力强没卵用。开过太多动力强但是底盘和转向一塌糊涂的车了。SUV转个弯都胆战心惊的，动力强也就跑个直线而已。,2019-06-20
13524,2583474,447600,尤fish 👀,"笔误笔误<img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_6.png"" class=""xcp_face_img_0"" />应该是18.58万",2019-06-20
13525,2583472,443758,安记,15.58万的2.0T两驱旗舰版?,2019-06-20
13526,2583470,447600,尤fish 👀,我又不是吉利销售，好笑,2019-06-20
13527,2583430,58713,losestyle,官方都没敢和沃尔沃扯上关系以免沃尔沃掉价更卖不出去，你们怎么脑补的啊？哦，懂了。,2019-06-20
13528,2583417,447600,尤fish 👀,根据我的了解，应该是只有最高配的两个版本才能选装。另外抱歉啊，我们试驾车都是两驱旗舰的，没试到四驱，其实我还蛮想试下四驱上面那个人脸识别的，哈哈。在市区开的话，我觉得你买两驱就够了，而且这台车的精髓是2.0T。,2019-06-20
13529,2583411,1198,xuky1983,这车就没考虑越野能力，四驱也是降低雨天打滑风险的,2019-06-20
13530,2583409,377413,孤竹有泪,不止是吉利标的问题，细节的投入也有关。就好比大众平台化也不是一天两天了，同平台最贵和最便宜的差价哪里说理去？,2019-06-20
13531,2583396,88310,吉娃娃们死全家,燃越？,2019-06-20
13532,2583393,68524,sergioben,问有钱mm一些问题，矩阵大灯可以选装吗，这个四驱系统怎么样，他的能力是加强运动性，越野能力能去到什么位置，加钱上四驱值不值得呢？,2019-06-20
13533,2583390,241046,地板油闪到腰,那这意思就是说一个吉利标-5W呗,2019-06-20
13534,2583389,82010,zhangjunhong,是用了T5技术，不是T5发动机。,2019-06-20
13535,2583384,69035,banshee0002,因为这个还是个吉利。既不是沃尔沃CMA也不是沃尔沃T5。<br>如果简单地等同于沃尔沃，那斯柯达早卖的好了....<br>,2019-06-20
13536,2583382,447600,尤fish 👀,哈哈，可能是词不达意，我改了下。人总是要不断进步的，何况车企，一直依靠性价比来作为卖点，迟早会被淘汰。博瑞是一个台阶，星越是再上一个台阶，这台车有不输合资的三大件实力，又有合资少有的丰富配置，来冲击20万，试探下市场。其实我个人还是蛮佩服吉利的。,2019-06-20
13537,2583380,58330,hsbbko,品牌向上重新“开始”了，合着博瑞都不存在？,2019-06-20
13538,2583379,61841,njsgbc,"不一样，光一个本田标就不是吉利可以相比的<img src=""https://res.xincheping.com/images/2017/pl/emoji/g0010.gif"" class=""xcp_face_img_2"" />",2019-06-20
13539,2583364,295914,壹舞柒叁,这算模仿吗……,2019-06-20
13540,2583363,440521,执手不离,轿跑，这就注定不会太走量。再者，价格上去了，所以说，象征意义大于实际意义吧，兴许吉利就没想让星越卖成爆款呢！是吧？再者，这也给市场释放一个信号，我吉利要冲击20万市场了。,2019-06-20
13541,2583357,241046,地板油闪到腰,这T5动力+爱信8AT，15万多“价格偏高”是怎么评出来的？<br>按这理论15W的思域1.5T+CVT应该怎么评？<br>,2019-06-20
13542,2583355,228869,昆明老表,这样的车型 就是在大厂也不是走量的，我想后期优惠也不会太多，月销1500辆 有木有?,2019-06-20
13543,2583347,52491,罗马假日,2.0的动力杠杠的,2019-06-20
13544,2586689,452410,hvjzyzlzoqszp0dkef,👿👿,2019-06-30
13545,2584353,375374,XCP陈列,它的排气真的打破常识...,2019-06-24
13546,2584231,234412,绯雨剑心,"知道你买不起吧<img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_12.png"" class=""xcp_face_img_0"" />",2019-06-23
13547,2584118,62636,每天4点送豆腐,小编你说一下它的价格犯法吗？,2019-06-22
13548,2584040,314836,javascripet,这感觉得也太离谱了吧 基本常识都没了,2019-06-22
13549,2583931,311773,led大屏幕,而这三个要素之间，最重要的必定是动力。“汽车的动力就像存款，我可以不用，但是一定要有”——这是大部分人心中的想法，也曾经是我心目中的想法。,2019-06-21
13550,2583840,375374,XCP陈列,"你说得很有道理<img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_13.png"" class=""xcp_face_img_0"" />",2019-06-21
13551,2583634,391117,不够姣好的人,"七豹<img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_19.png"" class=""xcp_face_img_0"" />",2019-06-21
13552,2583518,452410,hvjzyzlzoqszp0dkef,骚气,2019-06-20
13553,2583503,109765,ycvon,我还记得十多年前的某论坛，一旦有人问起买什么豪华SUV，最后都会终结于一句话——加钱上卡宴。现在买入门级跑车，除了买2.3T野马的之外，还是一样的道理——加钱上718。 就是这么现实。,2019-06-20
13554,2583415,375374,XCP陈列,我感觉2.0T的排气不会比3.0T，甚至5.0T差多少....因为调得太棒了,2019-06-20
13555,2583404,375374,XCP陈列,“自律”其实真的不简单,2019-06-20
13556,2583403,375374,XCP陈列,只要不升起那个发育不良的尾翼，一切都好说,2019-06-20
13557,2583402,375374,XCP陈列,这不是你的车么？,2019-06-20
13558,2583346,227839,qth272246668,"价格便宜（7折）<img src=""https://res.xincheping.com/images/2017/pl/emoji/g0010.gif"" class=""xcp_face_img_2"" />",2019-06-20
13559,2583325,384339,CP廖裕豪,718不给你选装个10多万别想出门，更何况捷豹优惠大。,2019-06-20
13560,2583314,72623,NACVT,捷豹的车确实好看是真的！,2019-06-20
13561,2583303,75530,qq1937735,真漂亮👍,2019-06-20
13562,2583296,109765,ycvon,那辆蓝色的，给嘉宾跑圈的是2.0T。5.0那个就算他们舍得用，普通人也玩不转啊,2019-06-20
13563,2583276,242130,stevenbob,健身这么自律，没有外部环境的影响和内在心理的激励，是难以想象的。,2019-06-20
13564,2583275,244393,XCP陈志豪,你干嘛拍品如的跑车,2019-06-20
13565,2583272,39307,笑春风,原来还有2.0T啊，一直以为是高端跑车。,2019-06-20
13566,2583269,280551,一路懂你880,好,2019-06-20
13567,2583255,451951,＂东尐♂,外观可以,2019-06-20
13568,2583224,78564,看看不要钱,挺好的，想买，但是家庭不允许啊，只能买5系了。<br>估计不知道多少人都是这样和钢炮、小跑、敞篷分手的。<br>,2019-06-19
13569,2583217,452410,hvjzyzlzoqszp0dkef,可以,2019-06-19
13570,2583204,218915,no1yzy,我们这边附近有一辆，声音是真的好听，不知道的人真的以为是百万跑车,2019-06-19
13571,2583202,348852,jun97,好喜欢,2019-06-19
13572,2583190,218788,龙头戒指,捷豹论造型设计感我只服捷豹，从每个角度都能散发出那种英伦皇室贵族绅士气质，可惜三大件口啤不是很好。。。,2019-06-19
13573,2583180,350576,影之静,真没节操。,2019-06-19
13574,2583168,109631,四轮碟刹,2T的718很牛吗？一堆选装包。65W能下来？ 7折豹打7折 你好好算算 ，良心价。2T 718加速也不就那样。,2019-06-19
13575,2583161,452011,kayk4bh3j58ew3gcwq,很不错！,2019-06-19
13576,2583146,375374,XCP陈列,可能是“骚”？,2019-06-19
13577,2583144,375374,XCP陈列,不，没有，别乱说,2019-06-19
13578,2583143,375374,XCP陈列,TGT里面貌似用的是5.0....那个体验又不一样了,2019-06-19
13579,2583142,109765,ycvon,《The grand tour》里就拿它来跑圈，在中国真的是卖不动，这配置这价格，拿什么去跟718 或者 野马比。中国汽车消费者里能欣赏英国汽车之美的人不少，但到掏钱的时候又是另一回事了。,2019-06-19
13580,2583138,369217,XCP运营菌,毕竟波子比较多妹子,2019-06-19
13581,2583132,384761,彼得霍布里,就买个外观,2019-06-19
13582,2583130,247890,x笨熊x,加速慢（换一套性能轮胎的原厂ATSL都不比他慢）；重心高，操控一般。除了 模拟声浪和排气 营造出来的跑车氛围之外，这车的亮点 和 价值何在？ <br>,2019-06-19
13583,2583120,52491,罗马假日,外表真心不错,2019-06-19
13584,2583113,325912,啊啊啊水,原来是一只大猫,2019-06-19
13585,2583111,375374,XCP陈列,说实话，长途行驶不算太舒适,2019-06-19
13586,2583085,311773,led大屏幕,而这三个要素之间，最重要的必定是动力。“汽车的动力就像存款，我可以不用，但是一定要有”——这是大部分人心中的想法，也曾经是我心目中的想法。,2019-06-19
13587,2583082,77471,lanir,注定了的小众，不过，也挺好的,2019-06-19
13588,2583080,434056,1526650282917,我说的是裸车，现在捷豹50也落不了地呀,2019-06-19
13589,2583079,64090,纳兹Natsu,“买个外形”系列产品,2019-06-19
13590,2583072,33504,不明真相的修车群众,外型挺吸引人的，可惜是国V排放标准。,2019-06-19
13591,2583051,282332,查拉图斯特拉,其实可以当个便宜GT买...反正买真大GT的后排坐人的机会也不多...,2019-06-19
13592,2583020,441085,BRZ之春,718 55能落地？,2019-06-19
13593,2583018,69035,banshee0002,你说一小牛车主甚至S级车主，说某些2.0增压的小跑车动力差跑得慢也就算了；<br>我天天上下班骑个绿源，等红灯说隔壁那车4缸2.0辣鸡，动力差....也就是法治社会救了我<br>,2019-06-19
13594,2583004,375374,XCP陈列,理性的718是个不会错的选择；但捷豹的骚气和个性又是718不能给的。看个人需求吧，虽然我也会选718,2019-06-19
13595,2583002,268211,ForeverLove,见过一台实车，不觉得这台车好看,2019-06-19
